Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:38:36,83,,,,,,,,,
,00:38:37,83,,,,,,,,,
,00:38:38,82,,,,,,,,,
,00:38:39,82,,,,,,,,,
,00:38:40,82,,,,,,,,,
,00:38:41,82,,,,,,,,,
,00:38:42,82,,,,,,,,,
,00:38:43,81,,,,,,,,,
,00:38:44,81,,,,,,,,,
,00:38:45,81,,,,,,,,,
,00:38:46,81,,,,,,,,,
,00:38:47,81,,,,,,,,,
,00:38:48,81,,,,,,,,,
,00:38:49,80,,,,,,,,,
,00:38:50,80,,,,,,,,,
,00:38:51,80,,,,,,,,,
,00:38:52,80,,,,,,,,,
,00:38:53,80,,,,,,,,,
,00:38:54,81,,,,,,,,,
,00:38:55,80,,,,,,,,,
,00:38:56,80,,,,,,,,,
,00:38:57,80,,,,,,,,,
,00:38:58,80,,,,,,,,,
,00:38:59,80,,,,,,,,,
,00:39:00,80,,,,,,,,,
,00:39:01,79,,,,,,,,,
,00:39:02,79,,,,,,,,,
,00:39:03,78,,,,,,,,,
,00:39:04,78,,,,,,,,,
,00:39:05,79,,,,,,,,,
,00:39:06,79,,,,,,,,,
,00:39:07,80,,,,,,,,,
,00:39:08,81,,,,,,,,,
,00:39:09,81,,,,,,,,,
,00:39:10,81,,,,,,,,,
,00:39:11,81,,,,,,,,,
,00:39:12,81,,,,,,,,,
,00:39:13,81,,,,,,,,,
,00:39:14,80,,,,,,,,,
,00:39:15,80,,,,,,,,,
,00:39:16,79,,,,,,,,,
,00:39:17,79,,,,,,,,,
,00:39:18,79,,,,,,,,,
,00:39:19,79,,,,,,,,,
,00:39:20,81,,,,,,,,,
,00:39:21,82,,,,,,,,,
,00:39:22,82,,,,,,,,,
,00:39:23,82,,,,,,,,,
,00:39:24,82,,,,,,,,,
,00:39:25,81,,,,,,,,,
,00:39:26,81,,,,,,,,,
,00:39:27,81,,,,,,,,,
,00:39:28,81,,,,,,,,,
,00:39:29,82,,,,,,,,,
,00:39:30,82,,,,,,,,,
,00:39:31,82,,,,,,,,,
,00:39:32,82,,,,,,,,,
,00:39:33,81,,,,,,,,,
,00:39:34,80,,,,,,,,,
,00:39:35,79,,,,,,,,,
,00:39:36,79,,,,,,,,,
,00:39:37,79,,,,,,,,,
,00:39:38,78,,,,,,,,,
,00:39:39,77,,,,,,,,,
,00:39:40,77,,,,,,,,,
,00:39:41,76,,,,,,,,,
,00:39:42,76,,,,,,,,,
,00:39:43,77,,,,,,,,,
,00:39:44,78,,,,,,,,,
,00:39:45,79,,,,,,,,,
,00:39:46,79,,,,,,,,,
,00:39:47,79,,,,,,,,,
,00:39:48,77,,,,,,,,,
,00:39:49,77,,,,,,,,,
,00:39:50,76,,,,,,,,,
,00:39:51,76,,,,,,,,,
,00:39:52,77,,,,,,,,,
,00:39:53,78,,,,,,,,,
,00:39:54,79,,,,,,,,,
,00:39:55,79,,,,,,,,,
,00:39:56,79,,,,,,,,,
,00:39:57,80,,,,,,,,,
,00:39:58,80,,,,,,,,,
,00:39:59,81,,,,,,,,,
,00:40:00,81,,,,,,,,,
,00:40:01,81,,,,,,,,,
,00:40:02,81,,,,,,,,,
,00:40:03,81,,,,,,,,,
,00:40:04,81,,,,,,,,,
,00:40:05,82,,,,,,,,,
,00:40:06,82,,,,,,,,,
,00:40:07,83,,,,,,,,,
,00:40:08,83,,,,,,,,,
,00:40:09,84,,,,,,,,,
,00:40:10,85,,,,,,,,,
,00:40:11,86,,,,,,,,,
,00:40:12,86,,,,,,,,,
,00:40:13,87,,,,,,,,,
,00:40:14,88,,,,,,,,,
,00:40:15,90,,,,,,,,,
,00:40:16,89,,,,,,,,,
,00:40:17,89,,,,,,,,,
,00:40:18,89,,,,,,,,,
,00:40:19,90,,,,,,,,,
,00:40:20,90,,,,,,,,,
,00:40:21,90,,,,,,,,,
,00:40:22,91,,,,,,,,,
,00:40:23,91,,,,,,,,,
,00:40:24,90,,,,,,,,,
,00:40:25,90,,,,,,,,,
,00:40:26,90,,,,,,,,,
,00:40:27,89,,,,,,,,,
,00:40:28,88,,,,,,,,,
,00:40:29,88,,,,,,,,,
,00:40:30,87,,,,,,,,,
,00:40:31,87,,,,,,,,,
,00:40:32,86,,,,,,,,,
,00:40:33,85,,,,,,,,,
,00:40:34,84,,,,,,,,,
,00:40:35,84,,,,,,,,,
,00:40:36,83,,,,,,,,,
,00:40:37,82,,,,,,,,,
,00:40:38,83,,,,,,,,,
,00:40:39,83,,,,,,,,,
,00:40:40,83,,,,,,,,,
,00:40:41,84,,,,,,,,,
,00:40:42,83,,,,,,,,,
,00:40:43,83,,,,,,,,,
,00:40:44,82,,,,,,,,,
,00:40:45,80,,,,,,,,,
,00:40:46,79,,,,,,,,,
,00:40:47,79,,,,,,,,,
,00:40:48,78,,,,,,,,,
,00:40:49,77,,,,,,,,,
,00:40:50,75,,,,,,,,,
,00:40:51,75,,,,,,,,,
,00:40:52,75,,,,,,,,,
,00:40:53,74,,,,,,,,,
,00:40:54,74,,,,,,,,,
,00:40:55,73,,,,,,,,,
,00:40:56,73,,,,,,,,,
,00:40:57,73,,,,,,,,,
,00:40:58,73,,,,,,,,,
,00:40:59,72,,,,,,,,,
,00:41:00,72,,,,,,,,,
,00:41:01,71,,,,,,,,,
,00:41:02,70,,,,,,,,,
,00:41:03,70,,,,,,,,,
,00:41:04,71,,,,,,,,,
,00:41:05,71,,,,,,,,,
,00:41:06,71,,,,,,,,,
,00:41:07,71,,,,,,,,,
,00:41:08,71,,,,,,,,,
,00:41:09,71,,,,,,,,,
,00:41:10,71,,,,,,,,,
,00:41:11,71,,,,,,,,,
,00:41:12,71,,,,,,,,,
,00:41:13,70,,,,,,,,,
,00:41:14,70,,,,,,,,,
,00:41:15,70,,,,,,,,,
,00:41:16,70,,,,,,,,,
,00:41:17,70,,,,,,,,,
,00:41:18,70,,,,,,,,,
,00:41:19,70,,,,,,,,,
,00:41:20,70,,,,,,,,,
,00:41:21,69,,,,,,,,,
,00:41:22,69,,,,,,,,,
,00:41:23,69,,,,,,,,,
,00:41:24,69,,,,,,,,,
,00:41:25,68,,,,,,,,,
,00:41:26,68,,,,,,,,,
,00:41:27,68,,,,,,,,,
,00:41:28,68,,,,,,,,,
,00:41:29,68,,,,,,,,,
,00:41:30,67,,,,,,,,,
,00:41:31,67,,,,,,,,,
,00:41:32,67,,,,,,,,,
,00:41:33,67,,,,,,,,,
,00:41:34,66,,,,,,,,,
,00:41:35,67,,,,,,,,,
,00:41:36,67,,,,,,,,,
,00:41:37,67,,,,,,,,,
,00:41:38,67,,,,,,,,,
,00:41:39,67,,,,,,,,,
,00:41:40,66,,,,,,,,,
,00:41:41,66,,,,,,,,,
,00:41:42,65,,,,,,,,,
,00:41:43,65,,,,,,,,,
,00:41:44,66,,,,,,,,,
,00:41:45,66,,,,,,,,,
,00:41:46,66,,,,,,,,,
,00:41:47,67,,,,,,,,,
,00:41:48,67,,,,,,,,,
,00:41:49,68,,,,,,,,,
,00:41:50,69,,,,,,,,,
,00:41:51,70,,,,,,,,,
,00:41:52,70,,,,,,,,,
,00:41:53,70,,,,,,,,,
,00:41:54,70,,,,,,,,,
,00:41:55,68,,,,,,,,,
,00:41:56,68,,,,,,,,,
,00:41:57,68,,,,,,,,,
,00:41:58,68,,,,,,,,,
,00:41:59,67,,,,,,,,,
,00:42:00,68,,,,,,,,,
,00:42:01,68,,,,,,,,,
,00:42:02,68,,,,,,,,,
,00:42:03,67,,,,,,,,,
,00:42:04,67,,,,,,,,,
,00:42:05,67,,,,,,,,,
,00:42:06,67,,,,,,,,,
,00:42:07,68,,,,,,,,,
,00:42:08,68,,,,,,,,,
,00:42:09,67,,,,,,,,,
,00:42:10,68,,,,,,,,,
,00:42:11,68,,,,,,,,,
,00:42:12,67,,,,,,,,,
,00:42:13,67,,,,,,,,,
,00:42:14,67,,,,,,,,,
,00:42:15,67,,,,,,,,,
,00:42:16,67,,,,,,,,,
,00:42:17,67,,,,,,,,,
,00:42:18,67,,,,,,,,,
,00:42:19,67,,,,,,,,,
,00:42:20,67,,,,,,,,,
,00:42:21,67,,,,,,,,,
,00:42:22,67,,,,,,,,,
,00:42:23,66,,,,,,,,,
,00:42:24,66,,,,,,,,,
,00:42:25,66,,,,,,,,,
,00:42:26,65,,,,,,,,,
,00:42:27,65,,,,,,,,,
,00:42:28,65,,,,,,,,,
,00:42:29,65,,,,,,,,,
,00:42:30,65,,,,,,,,,
,00:42:31,65,,,,,,,,,
,00:42:32,65,,,,,,,,,
,00:42:33,65,,,,,,,,,
,00:42:34,65,,,,,,,,,
,00:42:35,66,,,,,,,,,
,00:42:36,66,,,,,,,,,
,00:42:37,66,,,,,,,,,
,00:42:38,66,,,,,,,,,
,00:42:39,66,,,,,,,,,
,00:42:40,66,,,,,,,,,
,00:42:41,66,,,,,,,,,
,00:42:42,66,,,,,,,,,
,00:42:43,66,,,,,,,,,
,00:42:44,66,,,,,,,,,
,00:42:45,65,,,,,,,,,
,00:42:46,66,,,,,,,,,
,00:42:47,66,,,,,,,,,
,00:42:48,66,,,,,,,,,
,00:42:49,66,,,,,,,,,
,00:42:50,66,,,,,,,,,
,00:42:51,66,,,,,,,,,
,00:42:52,66,,,,,,,,,
,00:42:53,66,,,,,,,,,
,00:42:54,65,,,,,,,,,
,00:42:55,65,,,,,,,,,
,00:42:56,64,,,,,,,,,
,00:42:57,64,,,,,,,,,
,00:42:58,63,,,,,,,,,
,00:42:59,63,,,,,,,,,
,00:43:00,64,,,,,,,,,
,00:43:01,64,,,,,,,,,
,00:43:02,64,,,,,,,,,
,00:43:03,63,,,,,,,,,
,00:43:04,63,,,,,,,,,
,00:43:05,63,,,,,,,,,
,00:43:06,63,,,,,,,,,
,00:43:07,63,,,,,,,,,
,00:43:08,64,,,,,,,,,
,00:43:09,64,,,,,,,,,
,00:43:10,64,,,,,,,,,
,00:43:11,65,,,,,,,,,
,00:43:12,66,,,,,,,,,
,00:43:13,66,,,,,,,,,
,00:43:14,66,,,,,,,,,
,00:43:15,66,,,,,,,,,
,00:43:16,67,,,,,,,,,
,00:43:17,68,,,,,,,,,
,00:43:18,69,,,,,,,,,
,00:43:19,69,,,,,,,,,
,00:43:20,69,,,,,,,,,
,00:43:21,69,,,,,,,,,
,00:43:22,70,,,,,,,,,
,00:43:23,71,,,,,,,,,
,00:43:24,71,,,,,,,,,
,00:43:25,71,,,,,,,,,
,00:43:26,71,,,,,,,,,
,00:43:27,70,,,,,,,,,
,00:43:28,70,,,,,,,,,
,00:43:29,69,,,,,,,,,
,00:43:30,69,,,,,,,,,
,00:43:31,70,,,,,,,,,
,00:43:32,70,,,,,,,,,
,00:43:33,69,,,,,,,,,
,00:43:34,69,,,,,,,,,
,00:43:35,69,,,,,,,,,
,00:43:36,69,,,,,,,,,
,00:43:37,68,,,,,,,,,
,00:43:38,68,,,,,,,,,
,00:43:39,68,,,,,,,,,
,00:43:40,67,,,,,,,,,
,00:43:41,66,,,,,,,,,
,00:43:42,66,,,,,,,,,
,00:43:43,66,,,,,,,,,
,00:43:44,66,,,,,,,,,
,00:43:45,66,,,,,,,,,
,00:43:46,66,,,,,,,,,
,00:43:47,66,,,,,,,,,
,00:43:48,67,,,,,,,,,
,00:43:49,66,,,,,,,,,
,00:43:50,66,,,,,,,,,
,00:43:51,65,,,,,,,,,
,00:43:52,65,,,,,,,,,
,00:43:53,64,,,,,,,,,
,00:43:54,65,,,,,,,,,
,00:43:55,64,,,,,,,,,
,00:43:56,64,,,,,,,,,
,00:43:57,65,,,,,,,,,
,00:43:58,66,,,,,,,,,
,00:43:59,66,,,,,,,,,
,00:44:00,66,,,,,,,,,
,00:44:01,66,,,,,,,,,
,00:44:02,66,,,,,,,,,
,00:44:03,66,,,,,,,,,
,00:44:04,66,,,,,,,,,
,00:44:05,66,,,,,,,,,
,00:44:06,67,,,,,,,,,
,00:44:07,67,,,,,,,,,
,00:44:08,66,,,,,,,,,
,00:44:09,66,,,,,,,,,
,00:44:10,66,,,,,,,,,
,00:44:11,66,,,,,,,,,
,00:44:12,66,,,,,,,,,
,00:44:13,66,,,,,,,,,
,00:44:14,66,,,,,,,,,
,00:44:15,66,,,,,,,,,
,00:44:16,65,,,,,,,,,
,00:44:17,65,,,,,,,,,
,00:44:18,65,,,,,,,,,
,00:44:19,65,,,,,,,,,
,00:44:20,64,,,,,,,,,
,00:44:21,64,,,,,,,,,
,00:44:22,64,,,,,,,,,
,00:44:23,65,,,,,,,,,
,00:44:24,65,,,,,,,,,
,00:44:25,65,,,,,,,,,
,00:44:26,66,,,,,,,,,
,00:44:27,65,,,,,,,,,
,00:44:28,65,,,,,,,,,
,00:44:29,65,,,,,,,,,
,00:44:30,65,,,,,,,,,
,00:44:31,66,,,,,,,,,
,00:44:32,66,,,,,,,,,
,00:44:33,65,,,,,,,,,
,00:44:34,66,,,,,,,,,
,00:44:35,66,,,,,,,,,
,00:44:36,65,,,,,,,,,
,00:44:37,66,,,,,,,,,
,00:44:38,66,,,,,,,,,
,00:44:39,66,,,,,,,,,
,00:44:40,66,,,,,,,,,
,00:44:41,66,,,,,,,,,
,00:44:42,67,,,,,,,,,
,00:44:43,67,,,,,,,,,
,00:44:44,66,,,,,,,,,
,00:44:45,66,,,,,,,,,
,00:44:46,66,,,,,,,,,
,00:44:47,66,,,,,,,,,
,00:44:48,65,,,,,,,,,
,00:44:49,65,,,,,,,,,
,00:44:50,66,,,,,,,,,
,00:44:51,66,,,,,,,,,
,00:44:52,65,,,,,,,,,
,00:44:53,65,,,,,,,,,
,00:44:54,66,,,,,,,,,
,00:44:55,66,,,,,,,,,
,00:44:56,65,,,,,,,,,
,00:44:57,65,,,,,,,,,
,00:44:58,65,,,,,,,,,
,00:44:59,65,,,,,,,,,
,00:45:00,65,,,,,,,,,
,00:45:01,65,,,,,,,,,
,00:45:02,65,,,,,,,,,
,00:45:03,66,,,,,,,,,
,00:45:04,66,,,,,,,,,
,00:45:05,67,,,,,,,,,
,00:45:06,66,,,,,,,,,
,00:45:07,66,,,,,,,,,
,00:45:08,66,,,,,,,,,
,00:45:09,66,,,,,,,,,
,00:45:10,66,,,,,,,,,
,00:45:11,66,,,,,,,,,
,00:45:12,66,,,,,,,,,
,00:45:13,66,,,,,,,,,
,00:45:14,66,,,,,,,,,
,00:45:15,66,,,,,,,,,
,00:45:16,66,,,,,,,,,
,00:45:17,66,,,,,,,,,
,00:45:18,67,,,,,,,,,
,00:45:19,67,,,,,,,,,
,00:45:20,68,,,,,,,,,
,00:45:21,69,,,,,,,,,
,00:45:22,70,,,,,,,,,
,00:45:23,71,,,,,,,,,
,00:45:24,72,,,,,,,,,
,00:45:25,72,,,,,,,,,
,00:45:26,72,,,,,,,,,
,00:45:27,72,,,,,,,,,
,00:45:28,72,,,,,,,,,
,00:45:29,72,,,,,,,,,
,00:45:30,72,,,,,,,,,
,00:45:31,72,,,,,,,,,
,00:45:32,72,,,,,,,,,
,00:45:33,72,,,,,,,,,
,00:45:34,72,,,,,,,,,
,00:45:35,71,,,,,,,,,
,00:45:36,71,,,,,,,,,
,00:45:37,71,,,,,,,,,
,00:45:38,71,,,,,,,,,
,00:45:39,71,,,,,,,,,
,00:45:40,72,,,,,,,,,
,00:45:41,72,,,,,,,,,
,00:45:42,72,,,,,,,,,
,00:45:43,71,,,,,,,,,
,00:45:44,71,,,,,,,,,
,00:45:45,71,,,,,,,,,
,00:45:46,71,,,,,,,,,
,00:45:47,71,,,,,,,,,
,00:45:48,71,,,,,,,,,
,00:45:49,73,,,,,,,,,
,00:45:50,73,,,,,,,,,
,00:45:51,74,,,,,,,,,
,00:45:52,75,,,,,,,,,
,00:45:53,74,,,,,,,,,
,00:45:54,73,,,,,,,,,
,00:45:55,74,,,,,,,,,
,00:45:56,74,,,,,,,,,
,00:45:57,75,,,,,,,,,
,00:45:58,75,,,,,,,,,
,00:45:59,76,,,,,,,,,
,00:46:00,77,,,,,,,,,
,00:46:01,77,,,,,,,,,
,00:46:02,77,,,,,,,,,
,00:46:03,78,,,,,,,,,
,00:46:04,79,,,,,,,,,
,00:46:05,79,,,,,,,,,
,00:46:06,80,,,,,,,,,
,00:46:07,80,,,,,,,,,
,00:46:08,81,,,,,,,,,
,00:46:09,81,,,,,,,,,
,00:46:10,80,,,,,,,,,
,00:46:11,80,,,,,,,,,
,00:46:12,81,,,,,,,,,
,00:46:13,83,,,,,,,,,
,00:46:14,84,,,,,,,,,
,00:46:15,86,,,,,,,,,
,00:46:16,87,,,,,,,,,
,00:46:17,88,,,,,,,,,
,00:46:18,88,,,,,,,,,
,00:46:19,88,,,,,,,,,
,00:46:20,88,,,,,,,,,
,00:46:21,89,,,,,,,,,
,00:46:22,89,,,,,,,,,
,00:46:23,90,,,,,,,,,
,00:46:24,91,,,,,,,,,
,00:46:25,91,,,,,,,,,
,00:46:26,90,,,,,,,,,
,00:46:27,90,,,,,,,,,
,00:46:28,90,,,,,,,,,
,00:46:29,90,,,,,,,,,
,00:46:30,92,,,,,,,,,
,00:46:31,92,,,,,,,,,
,00:46:32,93,,,,,,,,,
,00:46:33,93,,,,,,,,,
,00:46:34,94,,,,,,,,,
,00:46:35,94,,,,,,,,,
,00:46:36,94,,,,,,,,,
,00:46:37,94,,,,,,,,,
,00:46:38,94,,,,,,,,,
,00:46:39,93,,,,,,,,,
,00:46:40,93,,,,,,,,,
,00:46:41,93,,,,,,,,,
,00:46:42,91,,,,,,,,,
,00:46:43,91,,,,,,,,,
,00:46:44,90,,,,,,,,,
,00:46:45,89,,,,,,,,,
,00:46:46,88,,,,,,,,,
,00:46:47,87,,,,,,,,,
,00:46:48,87,,,,,,,,,
,00:46:49,87,,,,,,,,,
,00:46:50,87,,,,,,,,,
,00:46:51,87,,,,,,,,,
,00:46:52,87,,,,,,,,,
,00:46:53,87,,,,,,,,,
,00:46:54,86,,,,,,,,,
,00:46:55,85,,,,,,,,,
,00:46:56,84,,,,,,,,,
,00:46:57,82,,,,,,,,,
,00:46:58,82,,,,,,,,,
,00:46:59,83,,,,,,,,,
,00:47:00,83,,,,,,,,,
,00:47:01,84,,,,,,,,,
,00:47:02,84,,,,,,,,,
,00:47:03,84,,,,,,,,,
,00:47:04,84,,,,,,,,,
,00:47:05,83,,,,,,,,,
,00:47:06,82,,,,,,,,,
,00:47:07,82,,,,,,,,,
,00:47:08,82,,,,,,,,,
,00:47:09,82,,,,,,,,,
,00:47:10,83,,,,,,,,,
,00:47:11,83,,,,,,,,,
,00:47:12,83,,,,,,,,,
,00:47:13,82,,,,,,,,,
,00:47:14,82,,,,,,,,,
,00:47:15,82,,,,,,,,,
,00:47:16,82,,,,,,,,,
,00:47:17,83,,,,,,,,,
,00:47:18,83,,,,,,,,,
,00:47:19,83,,,,,,,,,
,00:47:20,83,,,,,,,,,
,00:47:21,83,,,,,,,,,
,00:47:22,83,,,,,,,,,
,00:47:23,83,,,,,,,,,
,00:47:24,83,,,,,,,,,
,00:47:25,83,,,,,,,,,
,00:47:26,82,,,,,,,,,
,00:47:27,82,,,,,,,,,
,00:47:28,82,,,,,,,,,
,00:47:29,81,,,,,,,,,
,00:47:30,81,,,,,,,,,
,00:47:31,81,,,,,,,,,
,00:47:32,81,,,,,,,,,
,00:47:33,82,,,,,,,,,
,00:47:34,83,,,,,,,,,
,00:47:35,84,,,,,,,,,
,00:47:36,84,,,,,,,,,
,00:47:37,84,,,,,,,,,
,00:47:38,84,,,,,,,,,
,00:47:39,83,,,,,,,,,
,00:47:40,82,,,,,,,,,
,00:47:41,82,,,,,,,,,
,00:47:42,82,,,,,,,,,
,00:47:43,83,,,,,,,,,
,00:47:44,84,,,,,,,,,
,00:47:45,84,,,,,,,,,
,00:47:46,85,,,,,,,,,
,00:47:47,85,,,,,,,,,
,00:47:48,85,,,,,,,,,
,00:47:49,85,,,,,,,,,
,00:47:50,84,,,,,,,,,
,00:47:51,84,,,,,,,,,
,00:47:52,84,,,,,,,,,
,00:47:53,84,,,,,,,,,
,00:47:54,84,,,,,,,,,
,00:47:55,84,,,,,,,,,
,00:47:56,84,,,,,,,,,
,00:47:57,84,,,,,,,,,
,00:47:58,84,,,,,,,,,
,00:47:59,84,,,,,,,,,
,00:48:00,85,,,,,,,,,
,00:48:01,87,,,,,,,,,
,00:48:02,87,,,,,,,,,
,00:48:03,87,,,,,,,,,
,00:48:04,87,,,,,,,,,
,00:48:05,88,,,,,,,,,
,00:48:06,88,,,,,,,,,
,00:48:07,89,,,,,,,,,
,00:48:08,90,,,,,,,,,
,00:48:09,90,,,,,,,,,
,00:48:10,90,,,,,,,,,
,00:48:11,91,,,,,,,,,
,00:48:12,91,,,,,,,,,
,00:48:13,91,,,,,,,,,
,00:48:14,91,,,,,,,,,
,00:48:15,90,,,,,,,,,
,00:48:16,90,,,,,,,,,
,00:48:17,90,,,,,,,,,
,00:48:18,91,,,,,,,,,
,00:48:19,91,,,,,,,,,
,00:48:20,92,,,,,,,,,
,00:48:21,91,,,,,,,,,
,00:48:22,89,,,,,,,,,
,00:48:23,88,,,,,,,,,
,00:48:24,88,,,,,,,,,
,00:48:25,87,,,,,,,,,
,00:48:26,87,,,,,,,,,
,00:48:27,87,,,,,,,,,
,00:48:28,87,,,,,,,,,
,00:48:29,87,,,,,,,,,
,00:48:30,87,,,,,,,,,
,00:48:31,89,,,,,,,,,
,00:48:32,90,,,,,,,,,
,00:48:33,90,,,,,,,,,
,00:48:34,90,,,,,,,,,
,00:48:35,91,,,,,,,,,
,00:48:36,90,,,,,,,,,
,00:48:37,90,,,,,,,,,
,00:48:38,90,,,,,,,,,
,00:48:39,90,,,,,,,,,
,00:48:40,90,,,,,,,,,
,00:48:41,92,,,,,,,,,
,00:48:42,93,,,,,,,,,
,00:48:43,94,,,,,,,,,
,00:48:44,95,,,,,,,,,
,00:48:45,95,,,,,,,,,
,00:48:46,95,,,,,,,,,
,00:48:47,95,,,,,,,,,
,00:48:48,95,,,,,,,,,
,00:48:49,94,,,,,,,,,
,00:48:50,93,,,,,,,,,
,00:48:51,92,,,,,,,,,
,00:48:52,92,,,,,,,,,
,00:48:53,91,,,,,,,,,
,00:48:54,91,,,,,,,,,
,00:48:55,92,,,,,,,,,
,00:48:56,92,,,,,,,,,
,00:48:57,92,,,,,,,,,
,00:48:58,93,,,,,,,,,
,00:48:59,93,,,,,,,,,
,00:49:00,91,,,,,,,,,
,00:49:01,90,,,,,,,,,
,00:49:02,90,,,,,,,,,
,00:49:03,90,,,,,,,,,
,00:49:04,89,,,,,,,,,
,00:49:05,90,,,,,,,,,
,00:49:06,90,,,,,,,,,
,00:49:07,90,,,,,,,,,
,00:49:08,90,,,,,,,,,
,00:49:09,90,,,,,,,,,
,00:49:10,90,,,,,,,,,
,00:49:11,90,,,,,,,,,
,00:49:12,90,,,,,,,,,
,00:49:13,90,,,,,,,,,
,00:49:14,89,,,,,,,,,
,00:49:15,89,,,,,,,,,
,00:49:16,90,,,,,,,,,
,00:49:17,89,,,,,,,,,
,00:49:18,89,,,,,,,,,
,00:49:19,89,,,,,,,,,
,00:49:20,89,,,,,,,,,
,00:49:21,89,,,,,,,,,
,00:49:22,89,,,,,,,,,
,00:49:23,89,,,,,,,,,
,00:49:24,89,,,,,,,,,
,00:49:25,89,,,,,,,,,
,00:49:26,88,,,,,,,,,
,00:49:27,88,,,,,,,,,
,00:49:28,89,,,,,,,,,
,00:49:29,89,,,,,,,,,
,00:49:30,89,,,,,,,,,
,00:49:31,89,,,,,,,,,
,00:49:32,89,,,,,,,,,
,00:49:33,89,,,,,,,,,
,00:49:34,89,,,,,,,,,
,00:49:35,89,,,,,,,,,
,00:49:36,90,,,,,,,,,
,00:49:37,90,,,,,,,,,
,00:49:38,91,,,,,,,,,
,00:49:39,91,,,,,,,,,
,00:49:40,92,,,,,,,,,
,00:49:41,92,,,,,,,,,
,00:49:42,93,,,,,,,,,
,00:49:43,93,,,,,,,,,
,00:49:44,92,,,,,,,,,
,00:49:45,92,,,,,,,,,
,00:49:46,92,,,,,,,,,
,00:49:47,92,,,,,,,,,
,00:49:48,92,,,,,,,,,
,00:49:49,92,,,,,,,,,
,00:49:50,92,,,,,,,,,
,00:49:51,93,,,,,,,,,
,00:49:52,92,,,,,,,,,
,00:49:53,93,,,,,,,,,
,00:49:54,92,,,,,,,,,
,00:49:55,92,,,,,,,,,
,00:49:56,91,,,,,,,,,
,00:49:57,91,,,,,,,,,
,00:49:58,91,,,,,,,,,
,00:49:59,91,,,,,,,,,
,00:50:00,91,,,,,,,,,
,00:50:01,91,,,,,,,,,
,00:50:02,91,,,,,,,,,
,00:50:03,92,,,,,,,,,
,00:50:04,93,,,,,,,,,
,00:50:05,92,,,,,,,,,
,00:50:06,92,,,,,,,,,
,00:50:07,92,,,,,,,,,
,00:50:08,91,,,,,,,,,
,00:50:09,91,,,,,,,,,
,00:50:10,91,,,,,,,,,
,00:50:11,91,,,,,,,,,
,00:50:12,91,,,,,,,,,
,00:50:13,89,,,,,,,,,
,00:50:14,89,,,,,,,,,
,00:50:15,88,,,,,,,,,
,00:50:16,87,,,,,,,,,
,00:50:17,87,,,,,,,,,
,00:50:18,85,,,,,,,,,
,00:50:19,84,,,,,,,,,
,00:50:20,83,,,,,,,,,
,00:50:21,81,,,,,,,,,
,00:50:22,80,,,,,,,,,
,00:50:23,79,,,,,,,,,
,00:50:24,77,,,,,,,,,
,00:50:25,77,,,,,,,,,
,00:50:26,75,,,,,,,,,
,00:50:27,75,,,,,,,,,
,00:50:28,76,,,,,,,,,
,00:50:29,76,,,,,,,,,
,00:50:30,75,,,,,,,,,
,00:50:31,73,,,,,,,,,
,00:50:32,72,,,,,,,,,
,00:50:33,72,,,,,,,,,
,00:50:34,73,,,,,,,,,
,00:50:35,75,,,,,,,,,
,00:50:36,75,,,,,,,,,
,00:50:37,75,,,,,,,,,
,00:50:38,74,,,,,,,,,
,00:50:39,74,,,,,,,,,
,00:50:40,74,,,,,,,,,
,00:50:41,75,,,,,,,,,
,00:50:42,75,,,,,,,,,
,00:50:43,74,,,,,,,,,
,00:50:44,73,,,,,,,,,
,00:50:45,73,,,,,,,,,
,00:50:46,72,,,,,,,,,
,00:50:47,71,,,,,,,,,
,00:50:48,71,,,,,,,,,
,00:50:49,71,,,,,,,,,
,00:50:50,71,,,,,,,,,
,00:50:51,71,,,,,,,,,
,00:50:52,70,,,,,,,,,
,00:50:53,70,,,,,,,,,
,00:50:54,70,,,,,,,,,
,00:50:55,69,,,,,,,,,
,00:50:56,69,,,,,,,,,
,00:50:57,68,,,,,,,,,
,00:50:58,69,,,,,,,,,
,00:50:59,69,,,,,,,,,
,00:51:00,68,,,,,,,,,
,00:51:01,68,,,,,,,,,
,00:51:02,68,,,,,,,,,
,00:51:03,69,,,,,,,,,
,00:51:04,69,,,,,,,,,
,00:51:05,69,,,,,,,,,
,00:51:06,68,,,,,,,,,
,00:51:07,69,,,,,,,,,
,00:51:08,69,,,,,,,,,
,00:51:09,69,,,,,,,,,
,00:51:10,69,,,,,,,,,
,00:51:11,69,,,,,,,,,
,00:51:12,70,,,,,,,,,
,00:51:13,69,,,,,,,,,
,00:51:14,69,,,,,,,,,
,00:51:15,69,,,,,,,,,
,00:51:16,69,,,,,,,,,
,00:51:17,69,,,,,,,,,
,00:51:18,69,,,,,,,,,
,00:51:19,69,,,,,,,,,
,00:51:20,69,,,,,,,,,
,00:51:21,68,,,,,,,,,
,00:51:22,68,,,,,,,,,
,00:51:23,67,,,,,,,,,
,00:51:24,67,,,,,,,,,
,00:51:25,67,,,,,,,,,
,00:51:26,65,,,,,,,,,
,00:51:27,65,,,,,,,,,
,00:51:28,65,,,,,,,,,
